"","X.1","X","sampleID","collectDate","incubationPairID","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","soilInorganicNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay","siteID","siteID_tosplit","plotID","soilHorizon","BD.plot.mean","BD.site.mean","bulkdensity","sample.area.cm2","sample.volume","g.soil","InorganicN.ugm2","InorganicN.ugHectare","InorganicN.gHectare","InorganicN.kgHectare"
"184",184,184,"SCBI_012-M-23-31.5-20171024","2017-10-24 18:53:00","SCBI_012-M-23-31.5",2.472,0.77,3.242,0.201,0.051,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,674984.4,6749844000,6749.844,6.749844
"185",185,185,"SCBI_012-M-24.5-3-20171024","2017-10-24 17:16:00","SCBI_012-M-24.5-3",3.244,0.901,4.145,0.015,0.007,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,862989,8629890000,8629.89,8.62989
"186",186,186,"SCBI_012-M-38-14-20170719","2017-07-19 13:42:00","SCBI_012-M-38-14",1.161,0.958,2.119,0.316,0.164,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,441175.8,4411758000,4411.758,4.411758
"187",187,187,"SCBI_012-M-39.5-36.5-20170719","2017-07-19 14:35:00","SCBI_012-M-39.5-36.5",0.789,0.262,1.051,0.5,0.066,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,218818.2,2188182000,2188.182,2.188182
"188",188,188,"SCBI_012-M-4.5-34-20170719","2017-07-19 15:32:00","SCBI_012-M-4.5-34",0.96,1.435,2.395,0.414,0.255,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,498639,4986390000,4986.39,4.98639
"189",189,189,"SCBI_012-M-5.5-23-20170404","2017-04-04 12:00:00","SCBI_012-M-5.5-23",1.513,0.812,2.325,0.843,0.733,"SCBI","SCBI_012-M","SCBI_012","M",NA,0.694,0.694,10000,3e+05,208200,484065,4840650000,4840.65,4.84065
"190",190,190,"SCBI_045-M-0.5-20-20170329","2017-03-29 20:42:00","SCBI_045-M-0.5-20",6.701,3.406,10.107,0.123,0.078,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,2104277.4,21042774000,21042.774,21.042774
"191",191,191,"SCBI_045-M-16.5-38.5-20170717","2017-07-17 14:52:00","SCBI_045-M-16.5-38.5",0.364,0.404,0.768,0.07,0.053,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,159897.6,1598976000,1598.976,1.598976
"192",192,192,"SCBI_045-M-2.5-0-20171023","2017-10-23 14:49:00","SCBI_045-M-2.5-0",3.084,0.518,3.602,0.243,0.226,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,749936.4,7499364000,7499.364,7.499364
"193",193,193,"SCBI_045-M-21-20220330","2022-03-30 17:14:00","SCBI_045-M-21-winterSpringTransition-2022",6.708,2.539,9.246,-0.051,0.132,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1925017.2,19250172000,19250.172,19.250172
"194",194,194,"SCBI_045-M-21-20220713","2022-07-13 16:30:00","SCBI_045-M-21-peakGreenness-2022",1.237,2.487,3.723,NA,NA,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,775128.6,7751286000,7751.286,7.751286
"195",195,195,"SCBI_045-M-21-20221026","2022-10-26 13:01:00","SCBI_045-M-21-fallWinterTransition-2022",2.602,0.722,3.324,0.16,0.118,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,692056.8,6920568000,6920.568,6.920568
"196",196,196,"SCBI_045-M-22.5-1-20171023","2017-10-23 15:44:00","SCBI_045-M-22.5-1",2.922,1.161,4.083,0.241,0.111,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,850080.6,8500806000,8500.806,8.500806
"197",197,197,"SCBI_045-M-24-9-20170329","2017-03-29 19:57:00","SCBI_045-M-24-9",2.66,2.978,5.638,0.011,0.018,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1173831.6,11738316000,11738.316,11.738316
"198",198,198,"SCBI_045-M-31.5-36-20171023","2017-10-23 13:45:00","SCBI_045-M-31.5-36",4.004,0.494,4.498,0.09,0.056,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,936483.6,9364836000,9364.836,9.364836
"199",199,199,"SCBI_045-M-34-2-20170717","2017-07-17 15:46:00","SCBI_045-M-34-2",3.23,0.542,3.772,0.117,0.231,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,785330.4,7853304000,7853.304,7.853304
"200",200,200,"SCBI_045-M-38.5-34.5-20170717","2017-07-17 13:44:00","SCBI_045-M-38.5-34.5",0.702,0.731,1.433,0.481,0.358,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,298350.6,2983506000,2983.506,2.983506
"201",201,201,"SCBI_045-M-39-20220330","2022-03-30 16:15:00","SCBI_045-M-39-winterSpringTransition-2022",6.315,0.493,6.808,0.228,0.321,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1417425.6,14174256000,14174.256,14.174256
"202",202,202,"SCBI_045-M-39-20220713","2022-07-13 15:59:00","SCBI_045-M-39-peakGreenness-2022",5.019,1.476,6.495,1.534,1.274,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1352259,13522590000,13522.59,13.52259
"203",203,203,"SCBI_045-M-39-20221026","2022-10-26 13:46:00","SCBI_045-M-39-fallWinterTransition-2022",2.09,0.304,2.394,0.074,0.094,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,498430.8,4984308000,4984.308,4.984308
"204",204,204,"SCBI_045-M-39.5-26-20170329","2017-03-29 19:18:00","SCBI_045-M-39.5-26",3.046,2.364,5.409,0.132,0.169,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1126153.8,11261538000,11261.538,11.261538
"205",205,205,"SCBI_045-M-41-20220330","2022-03-30 15:25:00","SCBI_045-M-41-winterSpringTransition-2022",4.3,1.136,5.436,0.202,0.205,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1131775.2,11317752000,11317.752,11.317752
"206",206,206,"SCBI_045-M-41-20220713","2022-07-13 15:29:00","SCBI_045-M-41-peakGreenness-2022",4.951,2.349,7.3,0.298,0.477,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,1519860,15198600000,15198.6,15.1986
"207",207,207,"SCBI_045-M-41-20221026","2022-10-26 14:36:00","SCBI_045-M-41-fallWinterTransition-2022",1.363,0.164,1.527,0.081,0.062,"SCBI","SCBI_045-M","SCBI_045","M",NA,0.694,0.694,10000,3e+05,208200,317921.4,3179214000,3179.214,3.179214
"208",208,208,"SCBI_047-M-13-30.5-20170719","2017-07-19 17:36:00","SCBI_047-M-13-30.5",2.169,1.295,3.464,0.264,0.285,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,721204.8,7212048000,7212.048,7.212048
"209",209,209,"SCBI_047-M-14.5-5-20171025","2017-10-25 14:28:00","SCBI_047-M-14.5-5",8.566,2.421,10.987,0.096,0.034,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,2287493.4,22874934000,22874.934,22.874934
"210",210,210,"SCBI_047-M-21-20220329","2022-03-29 14:44:00","SCBI_047-M-21-winterSpringTransition-2022",6.144,1.447,7.591,0.133,0.206,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1580446.2,15804462000,15804.462,15.804462
"211",211,211,"SCBI_047-M-22-0-20170719","2017-07-19 14:43:00","SCBI_047-M-22-0",2.261,1.122,3.383,0.178,0.155,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,704340.6,7043406000,7043.406,7.043406
"212",212,212,"SCBI_047-M-23-20220712","2022-07-12 18:04:00","SCBI_047-M-23-peakGreenness-2022",3.653,1.647,5.3,0.768,0.732,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1103460,11034600000,11034.6,11.0346
"213",213,213,"SCBI_047-M-23-20221025","2022-10-25 15:46:00","SCBI_047-M-23-fallWinterTransition-2022",1.367,1.999,3.366,0.121,0.095,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,700801.2,7008012000,7008.012,7.008012
"214",214,214,"SCBI_047-M-23.5-37.5-20171025","2017-10-25 13:10:00","SCBI_047-M-23.5-37.5",5.467,2.2,7.667,0.237,0.017,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1596269.4,15962694000,15962.694,15.962694
"215",215,215,"SCBI_047-M-3.5-39.5-20170329","2017-03-29 14:58:00","SCBI_047-M-3.5-39.5",3.168,3.145,6.312,0.066,0.046,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1314158.4,13141584000,13141.584,13.141584
"216",216,216,"SCBI_047-M-31.5-9.5-20170329","2017-03-29 13:20:00","SCBI_047-M-31.5-9.5",4.483,1.946,6.428,0.063,0.061,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1338309.6,13383096000,13383.096,13.383096
"217",217,217,"SCBI_047-M-34-35.5-20170329","2017-03-29 14:13:00","SCBI_047-M-34-35.5",3.697,2.266,5.963,0.231,0.206,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1241496.6,12414966000,12414.966,12.414966
"218",218,218,"SCBI_047-M-36-11-20171025","2017-10-25 13:55:00","SCBI_047-M-36-11",2.246,1.87,4.116,0.448,0.138,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,856951.2,8569512000,8569.512,8.569512
"219",219,219,"SCBI_047-M-39-20220329","2022-03-29 15:00:00","SCBI_047-M-39-winterSpringTransition-2022",4.22,0.173,4.393,0.259,0.193,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,914622.6,9146226000,9146.226,9.146226
"220",220,220,"SCBI_047-M-39-20220712","2022-07-12 19:26:00","SCBI_047-M-39-peakGreenness-2022",2.816,1.788,4.604,0.512,0.524,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,958552.8,9585528000,9585.528,9.585528
"221",221,221,"SCBI_047-M-39-20221025","2022-10-25 17:46:00","SCBI_047-M-39-fallWinterTransition-2022",1.76,0.691,2.451,0.147,0.129,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,510298.2,5102982000,5102.982,5.102982
"222",222,222,"SCBI_047-M-39.5-36-20170719","2017-07-19 16:01:00","SCBI_047-M-39.5-36",3.912,0.533,4.445,0.479,0.324,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,925449,9254490000,9254.49,9.25449
"223",223,223,"SCBI_047-M-41-20220329","2022-03-29 15:33:00","SCBI_047-M-41-winterSpringTransition-2022",4.208,1.094,5.302,0.117,0.045,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1103876.4,11038764000,11038.764,11.038764
"224",224,224,"SCBI_047-M-41-20220712","2022-07-12 19:00:00","SCBI_047-M-41-peakGreenness-2022",4.889,0.575,5.464,0.91,0.815,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1137604.8,11376048000,11376.048,11.376048
"225",225,225,"SCBI_047-M-41-20221025","2022-10-25 16:56:00","SCBI_047-M-41-fallWinterTransition-2022",3.863,1.654,5.517,0.435,0.209,"SCBI","SCBI_047-M","SCBI_047","M",NA,0.694,0.694,10000,3e+05,208200,1148639.4,11486394000,11486.394,11.486394
"226",226,226,"SCBI_049-M-14-39.5-20170719","2017-07-19 18:48:00","SCBI_049-M-14-39.5",2.714,1.243,3.957,0.554,0.606,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,823847.4,8238474000,8238.474,8.238474
"227",227,227,"SCBI_049-M-14.5-36.5-20170328","2017-03-28 13:35:00","SCBI_049-M-14.5-36.5",6.325,2.148,8.473,0.493,0.501,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,1764078.6,17640786000,17640.786,17.640786
"228",228,228,"SCBI_049-M-21-20220329","2022-03-29 19:04:00","SCBI_049-M-21-winterSpringTransition-2022",2.273,1.029,3.302,0.281,0.252,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,687476.4,6874764000,6874.764,6.874764
"229",229,229,"SCBI_049-M-21-20220713","2022-07-13 13:21:00","SCBI_049-M-21-peakGreenness-2022",2.032,1.037,3.069,0.612,0.633,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,638965.8,6389658000,6389.658,6.389658
"230",230,230,"SCBI_049-M-21-20221025","2022-10-25 16:06:00","SCBI_049-M-21-fallWinterTransition-2022",1.07,2.276,3.346,0.281,0.15,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,696637.2,6966372000,6966.372,6.966372
"231",231,231,"SCBI_049-M-23-20221025","2022-10-25 15:23:00","SCBI_049-M-23-fallWinterTransition-2022",0.651,0.272,0.923,0.09,-0.014,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,192168.6,1921686000,1921.686,1.921686
"232",232,232,"SCBI_049-M-27.5-32.5-20171025","2017-10-25 18:18:00","SCBI_049-M-27.5-32.5",1.203,2.611,3.814,0.495,0.193,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,794074.8,7940748000,7940.748,7.940748
"233",233,233,"SCBI_049-M-29-33.5-20170719","2017-07-19 19:25:00","SCBI_049-M-29-33.5",1.359,0.874,2.233,0.378,0.375,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,464910.6,4649106000,4649.106,4.649106
"234",234,234,"SCBI_049-M-33.5-19.5-20170328","2017-03-28 15:13:00","SCBI_049-M-33.5-19.5",3.499,2.445,5.944,0.243,-0.028,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,1237540.8,12375408000,12375.408,12.375408
"235",235,235,"SCBI_049-M-34.5-14-20171025","2017-10-25 17:38:00","SCBI_049-M-34.5-14",1.288,0.714,2.001,0.178,0.007,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,416608.2,4166082000,4166.082,4.166082
"236",236,236,"SCBI_049-M-36.5-3.5-20170719","2017-07-19 19:56:00","SCBI_049-M-36.5-3.5",1.455,0.366,1.821,0.269,0.083,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,379132.2,3791322000,3791.322,3.791322
"237",237,237,"SCBI_049-M-39-20220329","2022-03-29 19:20:00","SCBI_049-M-39-winterSpringTransition-2022",2.007,1.517,3.524,0.7,0.522,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,733696.8,7336968000,7336.968,7.336968
"238",238,238,"SCBI_049-M-39-20220713","2022-07-13 14:30:00","SCBI_049-M-39-peakGreenness-2022",2.183,2.52,4.704,0.094,0.197,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,979372.8,9793728000,9793.728,9.793728
"239",239,239,"SCBI_049-M-39-20221025","2022-10-25 16:51:00","SCBI_049-M-39-fallWinterTransition-2022",0.994,0.981,1.975,0.08,0.083,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,411195,4111950000,4111.95,4.11195
"240",240,240,"SCBI_049-M-39-33.5-20170328","2017-03-28 14:32:00","SCBI_049-M-39-33.5",1.757,0.843,2.6,0.523,0.328,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,541320,5413200000,5413.2,5.4132
"241",241,241,"SCBI_049-M-41-20220329","2022-03-29 19:37:00","SCBI_049-M-41-winterSpringTransition-2022",4.575,0.274,4.849,0.18,-0.01,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,1009561.8,10095618000,10095.618,10.095618
"242",242,242,"SCBI_049-M-41-20220713","2022-07-13 14:50:00","SCBI_049-M-41-peakGreenness-2022",1.592,1.232,2.824,0.137,0.216,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,587956.8,5879568000,5879.568,5.879568
"243",243,243,"SCBI_049-M-6-2-20171025","2017-10-25 16:28:00","SCBI_049-M-6-2",1.001,1.46,2.461,0.346,0.121,"SCBI","SCBI_049-M","SCBI_049","M",NA,0.694,0.694,10000,3e+05,208200,512380.2,5123802000,5123.802,5.123802
"244",244,244,"SCBI_067-M-10-4-20171025","2017-10-25 15:40:00","SCBI_067-M-10-4",2.537,1.418,3.955,0.369,0.147,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,823431,8234310000,8234.31,8.23431
"245",245,245,"SCBI_067-M-10.5-38.5-20170329","2017-03-29 18:11:00","SCBI_067-M-10.5-38.5",2.42,3.625,6.045,0.255,0.278,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,1258569,12585690000,12585.69,12.58569
"246",246,246,"SCBI_067-M-21-20220329","2022-03-29 17:44:00","SCBI_067-M-21-winterSpringTransition-2022",4.138,3.016,7.154,0.404,0.336,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,1489462.8,14894628000,14894.628,14.894628
"247",247,247,"SCBI_067-M-21-20220712","2022-07-12 15:09:00","SCBI_067-M-21-peakGreenness-2022",2.283,2.313,4.596,0.813,0.755,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,956887.2,9568872000,9568.872,9.568872
"248",248,248,"SCBI_067-M-21-20221025","2022-10-25 14:40:00","SCBI_067-M-21-fallWinterTransition-2022",2.013,1.32,3.333,0.19,0.106,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,693930.6,6939306000,6939.306,6.939306
"249",249,249,"SCBI_067-M-23-20220329","2022-03-29 18:00:00","SCBI_067-M-23-winterSpringTransition-2022",3.665,1.988,5.654,0.489,0.553,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,1177162.8,11771628000,11771.628,11.771628
"250",250,250,"SCBI_067-M-23-20220712","2022-07-12 14:05:00","SCBI_067-M-23-peakGreenness-2022",5.167,13.93,19.097,0.1,0.241,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,3975995.4,39759954000,39759.954,39.759954
"251",251,251,"SCBI_067-M-25.5-35.5-20170329","2017-03-29 17:23:00","SCBI_067-M-25.5-35.5",1.652,5.129,6.781,0.474,0.504,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,1411804.2,14118042000,14118.042,14.118042
"252",252,252,"SCBI_067-M-28-39.5-20171025","2017-10-25 18:01:00","SCBI_067-M-28-39.5",1.186,2.729,3.915,0.498,0.32,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,815103,8151030000,8151.03,8.15103
"253",253,253,"SCBI_067-M-30.5-5-20170329","2017-03-29 04:30:00","SCBI_067-M-30.5-5",3.619,8.193,11.812,0.278,0.335,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,2459258.4,24592584000,24592.584,24.592584
"254",254,254,"SCBI_067-M-32.5-3-20171025","2017-10-25 17:03:00","SCBI_067-M-32.5-3",0.872,2.004,2.875,0.393,0.157,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,598575,5985750000,5985.75,5.98575
"255",255,255,"SCBI_067-M-34-20-20170719","2017-07-19 13:00:00","SCBI_067-M-34-20",4.755,7.315,12.071,1.389,1.463,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,2513182.2,25131822000,25131.822,25.131822
"256",256,256,"SCBI_067-M-35.5-12.5-20170719","2017-07-19 13:37:00","SCBI_067-M-35.5-12.5",0.247,3.062,3.309,0.906,0.811,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,688933.8,6889338000,6889.338,6.889338
"257",257,257,"SCBI_067-M-39-20220329","2022-03-29 17:24:00","SCBI_067-M-39-winterSpringTransition-2022",6.662,3.331,9.992,0.616,0.631,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,2080334.4,20803344000,20803.344,20.803344
"258",258,258,"SCBI_067-M-39-20221025","2022-10-25 13:41:00","SCBI_067-M-39-fallWinterTransition-2022",1.067,2.709,3.776,0.094,0.111,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,786163.2,7861632000,7861.632,7.861632
"259",259,259,"SCBI_067-M-41-20220712","2022-07-12 12:29:00","SCBI_067-M-41-peakGreenness-2022",1.678,6.289,7.967,0.457,0.493,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,1658729.4,16587294000,16587.294,16.587294
"260",260,260,"SCBI_067-M-41-20221025","2022-10-25 12:43:00","SCBI_067-M-41-fallWinterTransition-2022",2.388,5.298,7.686,-0.16,-0.072,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,1600225.2,16002252000,16002.252,16.002252
"261",261,261,"SCBI_067-M-5-34.5-20170719","2017-07-19 12:15:00","SCBI_067-M-5-34.5",2.788,1.523,4.311,1.398,0.891,"SCBI","SCBI_067-M","SCBI_067","M",NA,0.694,0.694,10000,3e+05,208200,897550.2,8975502000,8975.502,8.975502
"262",262,262,"SERC_001-M-1.5-18.5-20210706","2021-07-06 15:18:00","SERC_001-M-1.5-18.5",3.05,1.285,4.335,0.011,0.092,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,1235475,12354750000,12354.75,12.35475
"263",263,263,"SERC_001-M-22-37-20210329","2021-03-29 16:11:00","SERC_001-M-22-37",1.684,0.173,1.857,0.02,0.004,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,529245,5292450000,5292.45,5.29245
"264",264,264,"SERC_001-M-25-9-20210706","2021-07-06 15:50:00","SERC_001-M-25-9",1.07,0.447,1.518,0.076,0.065,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,432630,4326300000,4326.3,4.3263
"265",265,265,"SERC_001-M-26.5-34-20210706","2021-07-06 16:16:00","SERC_001-M-26.5-34",1.231,0.757,1.988,0.476,0.053,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,566580,5665800000,5665.8,5.6658
"266",266,266,"SERC_001-M-33-36.5-20211019","2021-10-19 13:21:00","SERC_001-M-33-36.5",0.663,0.223,0.886,0.009,0.011,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,252510,2525100000,2525.1,2.5251
"267",267,267,"SERC_001-M-4.5-24.5-20211019","2021-10-19 12:30:00","SERC_001-M-4.5-24.5",0.497,0.75,1.247,0.052,-0.006,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,355395,3553950000,3553.95,3.55395
"268",268,268,"SERC_001-M-7-13.5-20210329","2021-03-29 15:34:00","SERC_001-M-7-13.5",1.717,0.151,1.868,0.34,0,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,532380,5323800000,5323.8,5.3238
"269",269,269,"SERC_001-M-7.5-23.5-20210329","2021-03-29 15:02:00","SERC_001-M-7.5-23.5",2.798,0.186,2.983,0.239,-0.003,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,850155,8501550000,8501.55,8.50155
"270",270,270,"SERC_001-M-9.5-11-20211019","2021-10-19 12:56:00","SERC_001-M-9.5-11",1.556,0.513,2.069,-0.037,0,"SERC","SERC_001-M","SERC_001","M",0.95,1.14333333333333,0.95,10000,3e+05,285000,589665,5896650000,5896.65,5.89665
"271",271,271,"SERC_002-M-12-9-20210329","2021-03-29 16:56:00","SERC_002-M-12-9",8.148,1.233,9.381,0.669,0.177,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,3217683,32176830000,32176.83,32.17683
"272",272,272,"SERC_002-M-15-39.5-20211018","2021-10-18 16:47:00","SERC_002-M-15-39.5",0.924,0.183,1.107,0.069,0.006,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,379701,3797010000,3797.01,3.79701
"273",273,273,"SERC_002-M-2.5-4.5-20211018","2021-10-18 15:30:00","SERC_002-M-2.5-4.5",0.664,0.205,0.87,0.037,0.001,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,298410,2984100000,2984.1,2.9841
"274",274,274,"SERC_002-M-20-2.5-20210329","2021-03-29 17:23:00","SERC_002-M-20-2.5",2.29,0.573,2.863,0.101,0.075,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,982009,9820090000,9820.09,9.82009
"275",275,275,"SERC_002-M-23.5-38.5-20210707","2021-07-07 13:58:00","SERC_002-M-23.5-38.5",2.608,0.412,3.02,0.256,0.269,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1035860,10358600000,10358.6,10.3586
"276",276,276,"SERC_002-M-39-16-20210707","2021-07-07 13:28:00","SERC_002-M-39-16",1.677,0.489,2.166,0.503,0.483,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,742938,7429380000,7429.38,7.42938
"277",277,277,"SERC_002-M-39.5-6-20211018","2021-10-18 16:15:00","SERC_002-M-39.5-6",2.051,1.189,3.24,0.411,0.296,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1111320,11113200000,11113.2,11.1132
"278",278,278,"SERC_002-M-4-6.5-20210707","2021-07-07 12:46:00","SERC_002-M-4-6.5",4.396,0.627,5.024,0.27,0.211,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,1723232,17232320000,17232.32,17.23232
"279",279,279,"SERC_002-M-9-20.5-20210329","2021-03-29 17:48:00","SERC_002-M-9-20.5",1.548,0.193,1.741,0.069,0.011,"SERC","SERC_002-M","SERC_002","M",NA,1.14333333333333,1.14333333333333,10000,3e+05,343000,597163,5971630000,5971.63,5.97163
