"","X.1","X","sampleID","collectDate","incubationPairID","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","soilInorganicNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay","siteID","siteID_tosplit","plotID","soilHorizon","BD.plot.mean","BD.site.mean","bulkdensity","sample.area.cm2","sample.volume","g.soil","InorganicN.ugm2","InorganicN.ugHectare","InorganicN.gHectare","InorganicN.kgHectare"
"192",192,192,"JERC_002-M-13.5-31-20190730","2019-07-30 16:00:00","JERC_002-M-13.5-31",0.887,0.78,1.667,-0.027,-0.016,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,859171.8,8591718000,8591.718,8.591718
"193",193,193,"JERC_002-M-18-8-20190730","2019-07-30 15:38:00","JERC_002-M-18-8",0.803,0.397,1.2,0.044,0.019,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,618480,6184800000,6184.8,6.1848
"194",194,194,"JERC_002-M-23-3-20190319","2019-03-19 14:54:00","JERC_002-M-23-3",0.346,0.138,0.484,0.063,0.01,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,249453.6,2494536000,2494.536,2.494536
"195",195,195,"JERC_002-M-27-32-20190730","2019-07-30 15:12:00","JERC_002-M-27-32",0.46,0.368,0.828,0.055,0.005,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,426751.2,4267512000,4267.512,4.267512
"196",196,196,"JERC_002-M-3.5-9.5-20190319","2019-03-19 14:24:00","JERC_002-M-3.5-9.5",0.573,0.236,0.809,0.039,-0.001,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,416958.6,4169586000,4169.586,4.169586
"197",197,197,"JERC_002-M-33-32.5-20191105","2019-11-05 16:07:00","JERC_002-M-33-32.5",0.649,0.753,1.402,0.069,0.069,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,722590.8,7225908000,7225.908,7.225908
"198",198,198,"JERC_002-M-4.5-28-20191105","2019-11-05 16:37:00","JERC_002-M-4.5-28",0.338,0.343,0.682,0.034,0.043,"JERC","JERC_002-M","JERC_002","M",1.718,1.2295652173913,1.718,10000,3e+05,515400,351502.8,3515028000,3515.028,3.515028
"199",199,199,"JERC_003-M-0.5-6-20191104","2019-11-04 20:30:00","JERC_003-M-0.5-6",0.92,0.397,1.317,0.034,0.035,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,395100,3.951e+09,3951,3.951
"200",200,200,"JERC_003-M-15.5-34-20190729","2019-07-29 23:21:00","JERC_003-M-15.5-34",0.659,0.37,1.029,0.107,0.037,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,308700,3.087e+09,3087,3.087
"201",201,201,"JERC_003-M-22.5-7.5-20191104","2019-11-04 20:48:00","JERC_003-M-22.5-7.5",1.403,0.845,2.248,0.019,0.056,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,674400,6.744e+09,6744,6.744
"202",202,202,"JERC_003-M-24-38.5-20190319","2019-03-19 17:41:00","JERC_003-M-24-38.5",0.647,0.163,0.81,0.065,0.032,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,243000,2.43e+09,2430,2.43
"203",203,203,"JERC_003-M-33-24.5-20191104","2019-11-04 21:10:00","JERC_003-M-33-24.5",1.137,0.861,1.998,0.065,0.073,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,599400,5.994e+09,5994,5.994
"204",204,204,"JERC_003-M-33-6.5-20190729","2019-07-29 23:43:00","JERC_003-M-33-6.5",1.046,0.825,1.871,0.082,0.068,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,561300,5.613e+09,5613,5.613
"205",205,205,"JERC_003-M-34-37.5-20190729","2019-07-30","JERC_003-M-34-37.5",0.983,0.968,1.951,0.128,0.147,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,585300,5.853e+09,5853,5.853
"206",206,206,"JERC_003-M-36-12-20190319","2019-03-19 17:13:00","JERC_003-M-36-12",3.78,1.187,4.967,0.045,0.165,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,1490100,1.4901e+10,14901,14.901
"207",207,207,"JERC_003-M-5-23-20190319","2019-03-19 16:52:00","JERC_003-M-5-23",0.511,0.229,0.74,0.032,0.019,"JERC","JERC_003-M","JERC_003","M",1,1.2295652173913,1,10000,3e+05,3e+05,222000,2.22e+09,2220,2.22
"208",208,208,"JERC_004-M-14.5-0-20191104","2019-11-04 19:11:00","JERC_004-M-14.5-0",0.708,1.192,1.901,0.173,0.192,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,701221.043478261,7012210434.78261,7012.21043478261,7.01221043478261
"209",209,209,"JERC_004-M-15-30-20191104","2019-11-04 19:37:00","JERC_004-M-15-30",0.598,0.586,1.185,0.079,0.065,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,437110.434782609,4371104347.82609,4371.10434782609,4.37110434782609
"210",210,210,"JERC_004-M-20-32.5-20191104","2019-11-04 19:24:00","JERC_004-M-20-32.5",0.765,0.483,1.248,0.091,0.099,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,460349.217391304,4603492173.91304,4603.49217391304,4.60349217391304
"211",211,211,"JERC_004-M-24-38.5-20190319","2019-03-19 13:48:00","JERC_004-M-24-38.5",0.677,0.41,1.087,0.058,0.064,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,400961.217391304,4009612173.91304,4009.61217391304,4.00961217391304
"212",212,212,"JERC_004-M-35-23.5-20190730","2019-07-30 19:03:00","JERC_004-M-35-23.5",0.21,0.684,0.894,0.021,0.019,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,329769.391304348,3297693913.04348,3297.69391304348,3.29769391304348
"213",213,213,"JERC_004-M-36-12-20190319","2019-03-19 13:34:00","JERC_004-M-36-12",1.996,1.176,3.171,0.03,0.077,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,1169685.39130435,11696853913.0435,11696.8539130435,11.6968539130435
"214",214,214,"JERC_004-M-5-22.5-20190730","2019-07-30 19:29:00","JERC_004-M-5-22.5",0.356,0.415,0.771,0.09,0.073,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,284398.434782609,2843984347.82609,2843.98434782609,2.84398434782609
"215",215,215,"JERC_004-M-5-23-20190319","2019-03-19 13:16:00","JERC_004-M-5-23",0.339,0.266,0.605,0.065,0.041,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,223166.086956522,2231660869.56522,2231.66086956522,2.23166086956522
"216",216,216,"JERC_004-M-8-8.5-20190730","2019-07-30 19:15:00","JERC_004-M-8-8.5",0.449,0.67,1.119,0.261,0.266,"JERC","JERC_004-M","JERC_004","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,412765.043478261,4127650434.78261,4127.65043478261,4.12765043478261
"217",217,217,"JERC_005-M-1.5-27.5-20190319","2019-03-19 13:07:00","JERC_005-M-1.5-27.5",0.782,0.261,1.043,-0.035,0.007,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,346797.5,3467975000,3467.975,3.467975
"218",218,218,"JERC_005-M-14.5-32-20191105","2019-11-05 19:18:00","JERC_005-M-14.5-32",0.513,0.443,0.956,0.05,0.025,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,317870,3178700000,3178.7,3.1787
"219",219,219,"JERC_005-M-19-3.5-20191105","2019-11-05 19:27:00","JERC_005-M-19-3.5",0.271,0.484,0.756,0.058,0.033,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,251370,2513700000,2513.7,2.5137
"220",220,220,"JERC_005-M-23.5-30.5-20190319","2019-03-19 13:34:00","JERC_005-M-23.5-30.5",0.286,0.191,0.476,0.101,0.007,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,158270,1582700000,1582.7,1.5827
"221",221,221,"JERC_005-M-32.5-39.5-20190729","2019-07-29 23:16:00","JERC_005-M-32.5-39.5",0.795,0.841,1.636,0.04,0.014,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,543970,5439700000,5439.7,5.4397
"222",222,222,"JERC_005-M-37-11-20190729","2019-07-29 23:28:00","JERC_005-M-37-11",0.563,0.749,1.312,0.028,0.005,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,436240,4362400000,4362.4,4.3624
"223",223,223,"JERC_005-M-39.5-1.5-20191105","2019-11-05 19:43:00","JERC_005-M-39.5-1.5",0.737,0.755,1.492,0.106,0.052,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,496090,4960900000,4960.9,4.9609
"224",224,224,"JERC_005-M-8.5-15-20190319","2019-03-19 13:20:00","JERC_005-M-8.5-15",0.506,0.114,0.62,0.057,0.007,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,206150,2061500000,2061.5,2.0615
"225",225,225,"JERC_005-M-9-17.5-20190729","2019-07-29 22:59:00","JERC_005-M-9-17.5",0.341,0.441,0.782,0.072,-0.001,"JERC","JERC_005-M","JERC_005","M",1.10833333333333,1.2295652173913,1.10833333333333,10000,3e+05,332500,260015,2600150000,2600.15,2.60015
"226",226,226,"JERC_006-M-0-33.5-20191104","2019-11-04 20:38:00","JERC_006-M-0-33.5",0.571,0.474,1.044,0.088,0.044,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,370202.4,3702024000,3702.024,3.702024
"227",227,227,"JERC_006-M-10-5-20190729","2019-07-29 22:08:00","JERC_006-M-10-5",0.485,0.46,0.945,-0.011,0.002,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,335097,3350970000,3350.97,3.35097
"228",228,228,"JERC_006-M-24.5-2.5-20191104","2019-11-04 20:48:00","JERC_006-M-24.5-2.5",0.625,0.624,1.249,0.066,0.006,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,442895.4,4428954000,4428.954,4.428954
"229",229,229,"JERC_006-M-25-30.5-20190729","2019-07-29 21:48:00","JERC_006-M-25-30.5",0.673,0.388,1.06,0.01,0.004,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,375876,3758760000,3758.76,3.75876
"230",230,230,"JERC_006-M-31-5.5-20190729","2019-07-29 21:26:00","JERC_006-M-31-5.5",0.377,0.392,0.769,0.132,0.004,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,272687.4,2726874000,2726.874,2.726874
"231",231,231,"JERC_006-M-34.5-24.5-20191104","2019-11-04 20:26:00","JERC_006-M-34.5-24.5",0.541,0.455,0.996,0.059,0.017,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,353181.6,3531816000,3531.816,3.531816
"232",232,232,"JERC_006-M-35.5-5-20190319","2019-03-19 15:12:00","JERC_006-M-35.5-5",0.816,0.221,1.037,0.042,0.037,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,367720.2,3677202000,3677.202,3.677202
"233",233,233,"JERC_006-M-7.5-30.5-20190319","2019-03-19 14:53:00","JERC_006-M-7.5-30.5",32.834,0.273,33.107,-0.981,0.01,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,11739742.2,117397422000,117397.422,117.397422
"234",234,234,"JERC_006-M-8-17.5-20190319","2019-03-19 14:40:00","JERC_006-M-8-17.5",0.515,0.193,0.708,0.125,0.014,"JERC","JERC_006-M","JERC_006","M",1.182,1.2295652173913,1.182,10000,3e+05,354600,251056.8,2510568000,2510.568,2.510568
"235",235,235,"JERC_047-M-0-16.5-20190730","2019-07-30 19:29:00","JERC_047-M-0-16.5",0.336,0.424,0.76,0.028,0.01,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,280340.869565217,2803408695.65217,2803.40869565217,2.80340869565217
"236",236,236,"JERC_047-M-11-33.5-20191105","2019-11-05 19:41:00","JERC_047-M-11-33.5",0.517,0.373,0.89,0.043,0.027,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,328293.913043478,3282939130.43478,3282.93913043478,3.28293913043478
"237",237,237,"JERC_047-M-15-33-20190318","2019-03-18 20:54:00","JERC_047-M-15-33",0.879,0.332,1.211,-0.012,0.003,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,446701.043478261,4467010434.78261,4467.01043478261,4.46701043478261
"238",238,238,"JERC_047-M-29.5-2-20190318","2019-03-18 21:32:00","JERC_047-M-29.5-2",1.819,0.81,2.629,0.044,0.056,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,969758.086956522,9697580869.56522,9697.58086956522,9.69758086956522
"239",239,239,"JERC_047-M-30.5-21-20190318","2019-03-18 21:11:00","JERC_047-M-30.5-21",1.138,0.667,1.805,0.038,0.042,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,665809.565217391,6658095652.17391,6658.09565217391,6.65809565217391
"240",240,240,"JERC_047-M-31.5-33-20191105","2019-11-05 19:13:00","JERC_047-M-31.5-33",0.366,0.383,0.749,0.063,0.029,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,276283.304347826,2762833043.47826,2762.83304347826,2.76283304347826
"241",241,241,"JERC_047-M-34.5-9-20190730","2019-07-30 19:39:00","JERC_047-M-34.5-9",0.313,0.36,0.672,0.092,0.029,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,247880.347826087,2478803478.26087,2478.80347826087,2.47880347826087
"242",242,242,"JERC_047-M-36-4.5-20191105","2019-11-05 19:27:00","JERC_047-M-36-4.5",0.472,0.322,0.794,0.027,0.027,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,292882.434782609,2928824347.82609,2928.82434782609,2.92882434782609
"243",243,243,"JERC_047-M-5.5-30.5-20190730","2019-07-30 19:17:00","JERC_047-M-5.5-30.5",0.34,0.388,0.728,0.046,0.009,"JERC","JERC_047-M","JERC_047","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,268537.043478261,2685370434.78261,2685.37043478261,2.68537043478261
"244",244,244,"JERC_047-O-30.5-21-20190318","2019-03-18 21:02:00","JERC_047-O-30.5-21",6.399,0.797,7.196,NA,NA,"JERC","JERC_047-O","JERC_047","O",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,2654385.39130435,26543853913.0435,26543.8539130435,26.5438539130435
"245",245,245,"JERC_048-M-17-2-20190730","2019-07-30 17:06:00","JERC_048-M-17-2",0.609,0.388,0.998,0.015,0.016,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,368131.826086957,3681318260.86957,3681.31826086957,3.68131826086957
"246",246,246,"JERC_048-M-21-32-20190730","2019-07-30 16:39:00","JERC_048-M-21-32",0.806,0.351,1.157,0.08,0.03,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,426782.086956522,4267820869.56522,4267.82086956522,4.26782086956522
"247",247,247,"JERC_048-M-3.5-35-20190730","2019-07-30 16:50:00","JERC_048-M-3.5-35",0.676,0.643,1.319,-0.041,-0.009,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,486538.956521739,4865389565.21739,4865.38956521739,4.86538956521739
"248",248,248,"JERC_048-M-36.5-18.5-20191104","2019-11-04 20:35:00","JERC_048-M-36.5-18.5",0.401,0.367,0.767,0.069,0.06,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,282922.956521739,2829229565.21739,2829.22956521739,2.82922956521739
"249",249,249,"JERC_048-M-38-12.5-20190318","2019-03-18 22:35:00","JERC_048-M-38-12.5",0.528,0.18,0.709,0.043,0.052,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,261528.52173913,2615285217.3913,2615.2852173913,2.6152852173913
"250",250,250,"JERC_048-M-39-27.5-20191104","2019-11-04 20:47:00","JERC_048-M-39-27.5",0.708,0.416,1.124,0.039,0.025,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,414609.391304348,4146093913.04348,4146.09391304348,4.14609391304348
"251",251,251,"JERC_048-M-39.5-27.5-20190318","2019-03-18 22:18:00","JERC_048-M-39.5-27.5",0.645,0.12,0.765,-0.003,0.001,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,282185.217391304,2821852173.91304,2821.85217391304,2.82185217391304
"252",252,252,"JERC_048-M-5-5.5-20191104","2019-11-04 20:09:00","JERC_048-M-5-5.5",0.312,0.43,0.742,0.044,0.011,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,273701.217391304,2737012173.91304,2737.01217391304,2.73701217391304
"253",253,253,"JERC_048-M-7-9-20190318","2019-03-18 22:54:00","JERC_048-M-7-9",0.483,0.235,0.718,0.022,0.012,"JERC","JERC_048-M","JERC_048","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,264848.347826087,2648483478.26087,2648.48347826087,2.64848347826087
"254",254,254,"JERC_049-M-12-0.5-20190318","2019-03-18 22:49:00","JERC_049-M-12-0.5",0.733,0.16,0.892,0.088,0.013,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,329031.652173913,3290316521.73913,3290.31652173913,3.29031652173913
"255",255,255,"JERC_049-M-17-34.5-20190318","2019-03-18 22:24:00","JERC_049-M-17-34.5",0.442,0.162,0.603,0.081,0.018,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,222428.347826087,2224283478.26087,2224.28347826087,2.22428347826087
"256",256,256,"JERC_049-M-23-4.5-20190730","2019-07-30 18:04:00","JERC_049-M-23-4.5",0.705,0.368,1.073,0.016,0.023,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,395797.043478261,3957970434.78261,3957.97043478261,3.95797043478261
"257",257,257,"JERC_049-M-27.5-33-20191104","2019-11-04 19:20:00","JERC_049-M-27.5-33",0.285,0.412,0.697,0.023,0.026,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,257102.086956522,2571020869.56522,2571.02086956522,2.57102086956522
"258",258,258,"JERC_049-M-30-6.5-20190318","2019-03-18 22:38:00","JERC_049-M-30-6.5",0.584,0.14,0.724,0.081,0.026,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,267061.565217391,2670615652.17391,2670.61565217391,2.67061565217391
"259",259,259,"JERC_049-M-35-24-20190730","2019-07-30 18:15:00","JERC_049-M-35-24",0.309,0.358,0.668,0.048,0.005,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,246404.869565217,2464048695.65217,2464.04869565217,2.46404869565217
"260",260,260,"JERC_049-M-4.5-24-20191104","2019-11-04 18:59:00","JERC_049-M-4.5-24",0.56,0.429,0.989,0.051,0.023,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,364812,3648120000,3648.12,3.64812
"261",261,261,"JERC_049-M-9-14.5-20190730","2019-07-30 17:50:00","JERC_049-M-9-14.5",0.584,0.313,0.897,0.017,0.011,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,330876,3308760000,3308.76,3.30876
"262",262,262,"JERC_049-M-9.5-12-20191104","2019-11-04 18:43:00","JERC_049-M-9.5-12",0.597,0.824,1.421,0.049,0.038,"JERC","JERC_049-M","JERC_049","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,524163.652173913,5241636521.73913,5241.63652173913,5.24163652173913
"263",263,263,"JERC_050-M-0-16.5-20190730","2019-07-30 18:20:00","JERC_050-M-0-16.5",0.673,0.781,1.454,0.022,0.017,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,536336.347826087,5363363478.26087,5363.36347826087,5.36336347826087
"264",264,264,"JERC_050-M-11-33.5-20191105","2019-11-05 20:19:00","JERC_050-M-11-33.5",0.989,0.932,1.921,0.092,0.074,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,708598.434782609,7085984347.82609,7085.98434782609,7.08598434782609
"265",265,265,"JERC_050-M-15-33-20190318","2019-03-18 21:20:00","JERC_050-M-15-33",1.18,0.728,1.909,-0.069,0.001,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,704172,7041720000,7041.72,7.04172
"266",266,266,"JERC_050-M-29.5-2-20190318","2019-03-18 20:39:00","JERC_050-M-29.5-2",0.893,0.276,1.17,0.062,-0.01,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,431577.391304348,4315773913.04348,4315.77391304348,4.31577391304348
"267",267,267,"JERC_050-M-30.5-21-20190318","2019-03-18 21:04:00","JERC_050-M-30.5-21",1.068,0.622,1.69,-0.054,-0.004,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,623389.565217391,6233895652.17391,6233.89565217391,6.23389565217391
"268",268,268,"JERC_050-M-31.5-33-20191105","2019-11-05 20:06:00","JERC_050-M-31.5-33",0.663,0.306,0.969,0.092,0.073,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,357434.608695652,3574346086.95652,3574.34608695652,3.57434608695652
"269",269,269,"JERC_050-M-34.5-9-20190730","2019-07-30 18:44:00","JERC_050-M-34.5-9",0.424,0.629,1.053,0.083,0.004,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,388419.652173913,3884196521.73913,3884.19652173913,3.88419652173913
"270",270,270,"JERC_050-M-36-4.5-20191105","2019-11-05 19:53:00","JERC_050-M-36-4.5",0.33,0.433,0.763,0.052,0.034,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,281447.47826087,2814474782.6087,2814.4747826087,2.8144747826087
"271",271,271,"JERC_050-M-5.5-30.5-20190730","2019-07-30 18:29:00","JERC_050-M-5.5-30.5",2.178,0.901,3.079,0.059,0.133,"JERC","JERC_050-M","JERC_050","M",NA,1.2295652173913,1.2295652173913,10000,3e+05,368869.565217391,1135749.39130435,11357493913.0435,11357.4939130435,11.3574939130435
"272",272,272,"OSBS_001-M-12-3-20211015","2021-10-15 13:35:00","OSBS_001-M-12-3",0.674,0.397,1.071,0.092,0.09,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,343593.276923077,3435932769.23077,3435.93276923077,3.43593276923077
"273",273,273,"OSBS_001-M-16.5-31.5-20210706","2021-07-06 18:56:00","OSBS_001-M-16.5-31.5",0.428,0.102,0.53,0.269,0.053,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,170032.153846154,1700321538.46154,1700.32153846154,1.70032153846154
"274",274,274,"OSBS_001-M-20.5-5-20210317","2021-03-17 15:14:00","OSBS_001-M-20.5-5",0.257,0.192,0.449,0.044,0.02,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,144046.107692308,1440461076.92308,1440.46107692308,1.44046107692308
"275",275,275,"OSBS_001-M-23-3-20211015","2021-10-15 13:21:00","OSBS_001-M-23-3",0.403,0.523,0.926,0.059,0.051,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,297075.046153846,2970750461.53846,2970.75046153846,2.97075046153846
"276",276,276,"OSBS_001-M-32.5-38-20210317","2021-03-17 15:24:00","OSBS_001-M-32.5-38",0.215,0.232,0.447,0.189,0.042,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,143404.476923077,1434044769.23077,1434.04476923077,1.43404476923077
"277",277,277,"OSBS_001-M-38-35.5-20211015","2021-10-15 12:54:00","OSBS_001-M-38-35.5",0.173,0.17,0.344,0.016,0.02,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,110360.492307692,1103604923.07692,1103.60492307692,1.10360492307692
"278",278,278,"OSBS_001-M-38-4-20210706","2021-07-06 17:22:00","OSBS_001-M-38-4",0.607,0.289,0.896,0.007,0.016,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,287450.584615385,2874505846.15385,2874.50584615385,2.87450584615385
"279",279,279,"OSBS_001-M-4-18-20210706","2021-07-06 18:16:00","OSBS_001-M-4-18",0.714,0.338,1.052,0.117,0.112,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,337497.784615385,3374977846.15385,3374.97784615385,3.37497784615385
"280",280,280,"OSBS_001-M-8-3.5-20210317","2021-03-17 15:00:00","OSBS_001-M-8-3.5",0.387,0.238,0.624,0.042,0.036,"OSBS","OSBS_001-M","OSBS_001","M",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,200188.8,2001888000,2001.888,2.001888
"281",281,281,"OSBS_001-O-16.5-31.5-20210706","2021-07-06 18:56:00","OSBS_001-O-16.5-31.5",3.171,0.529,3.7,11.739,0.044,"OSBS","OSBS_001-O","OSBS_001","O",NA,1.06938461538462,1.06938461538462,10000,3e+05,320815.384615385,1187016.92307692,11870169230.7692,11870.1692307692,11.8701692307692
