"","siteID","plotID","totalSampledAreaTrees","plot.AGB","AGB.kg.m2","AGB.Mg.ha","AGB.C.Mg.ha","mean.root.MgC.ha","total.carbon","soil.C.Mg.ha"
"16","SERC","SERC_006",400,6733.5178082804,16.833794520701,168.33794520701,79.1188342472947,NA,7541.32,75.4132
"17","SERC","SERC_011",400,2270.56447303948,5.67641118259869,56.7641118259869,26.6791325582138,NA,9158.16,91.5816
"18","SERC","SERC_012",400,11024.2760868588,27.5606902171471,275.606902171471,129.535244020591,NA,9120.56,91.2056
"19","SERC","SERC_013",400,9707.11155573194,24.2677788893299,242.677788893299,114.05856077985,NA,8271.52,82.7152
"20","SERC","SERC_014",400,17.6435520543045,0.0441088801357613,0.441088801357613,0.207311736638078,NA,12708.56,127.0856
"21","SERC","SERC_016",400,13873.6737526342,34.6841843815856,346.841843815856,163.015666593452,NA,NA,NA
"22","SERC","SERC_017",400,11212.3091234423,28.0307728086058,280.307728086058,131.744632200447,NA,NA,NA
"23","SERC","SERC_019",400,0.736553510361177,0.00184138377590294,0.0184138377590294,0.00865450374674383,NA,7733.18,77.3318
"24","SERC","SERC_021",400,7828.31421540045,19.5707855385011,195.707855385011,91.9826920309553,NA,NA,NA
"25","SERC","SERC_022",400,3489.14038812492,8.7228509703123,87.228509703123,40.9973995604678,NA,8197.95,81.9795
"26","SERC","SERC_043",800,16.4832561308662,0.0206040701635828,0.206040701635828,0.0968391297688391,4.21430175640656,NA,NA
"27","SERC","SERC_044",800,14124.3856723525,17.6554820904406,176.554820904406,82.9807658250709,2.64207529513389,NA,NA
"28","SERC","SERC_048",800,8293.9912359485,10.3674890449356,103.674890449356,48.7271985111974,5.42079974085805,NA,NA
"29","SERC","SERC_051",800,33.2732877244385,0.0415916096555481,0.415916096555481,0.195480565381076,5.17328174488914,NA,NA
"30","SERC","SERC_052",800,41.4644336265858,0.0518305420332322,0.518305420332322,0.243603547556191,5.28915778865534,NA,NA
"31","SERC","SERC_053",800,7.46992652603132,0.00933740815753915,0.0933740815753915,0.043885818340434,9.2283004606968,NA,NA
"32","SERC","SERC_054",800,5563.64498497184,6.9545562312148,69.545562312148,32.6864142867095,5.09428304059891,NA,NA
"33","SERC","SERC_055",800,11034.4722106593,13.7930902633242,137.930902633242,64.8275242376236,3.9726706017852,NA,NA
"34","SERC","SERC_056",800,11603.0292508453,14.5037865635566,145.037865635566,68.167796848716,4.80440685286496,NA,NA
"35","SERC","SERC_057",800,7868.61655298356,9.83577069122945,98.3577069122945,46.2281222487784,4.36126979556579,NA,NA
"36","SERC","SERC_058",800,99.0209483101894,0.123776185387737,1.23776185387737,0.581748071322363,2.19129211056723,NA,NA
"37","SERC","SERC_060",800,30.1659649182218,0.0377074561477773,0.377074561477773,0.177225043894553,3.81957889432767,NA,NA
"38","SERC","SERC_061",800,17885.5179802759,22.3568974753449,223.568974753449,105.077418134121,3.42296141664267,NA,NA
"39","SERC","SERC_062",800,19481.1782855307,24.3514728569133,243.514728569133,114.451922427493,4.89267564065649,NA,NA
"40","SERC","SERC_067",800,77.153968499508,0.096442460624385,0.96442460624385,0.453279564934609,6.05478548805068,NA,NA
"41","SCBI","SCBI_002",400,102.455802789418,0.256139506973545,2.56139506973545,1.20385568277566,NA,7738.73,77.3873
"42","SCBI","SCBI_003",400,26.6553146780931,0.0666382866952327,0.666382866952327,0.313199947467594,NA,NA,NA
"43","SCBI","SCBI_004",400,32.8622739792575,0.0821556849481439,0.821556849481439,0.386131719256276,NA,7056.45,70.5645
"44","SCBI","SCBI_007",400,17190.9595776819,42.9773989442049,429.773989442049,201.993775037763,NA,30444.16,304.4416
"45","SCBI","SCBI_010",400,1.30469950303855,0.00326174875759638,0.0326174875759638,0.015330219160703,NA,13521,135.21
"46","SCBI","SCBI_011",400,13.2272710383515,0.0330681775958787,0.330681775958787,0.15542043470063,NA,22216.11,222.1611
"47","SCBI","SCBI_013",400,1.08010668921731,0.00270026672304328,0.0270026672304328,0.0126912535983034,NA,11618.74,116.1874
"48","SCBI","SCBI_015",400,74.5830953505442,0.186457738376361,1.86457738376361,0.876351370368895,NA,NA,NA
"49","SCBI","SCBI_016",400,3979.93788008757,9.94984470021891,99.4984470021892,46.7642700910289,NA,NA,NA
"50","SCBI","SCBI_017",400,2861.78381769081,7.15445954422704,71.5445954422703,33.6259598578671,NA,11324.46,113.2446
"51","SCBI","SCBI_018",400,7125.6781879002,17.8141954697505,178.141954697505,83.7267187078274,NA,NA,NA
"52","SCBI","SCBI_019",400,13.4866358039516,0.033716589509879,0.33716589509879,0.158467970696432,NA,8693.316,86.93316
"53","SCBI","SCBI_021",400,5175.05979421539,12.9376494855385,129.376494855385,60.8069525820308,NA,8920.71,89.2071
"54","SCBI","SCBI_023",400,6242.06560239971,15.6051640059993,156.051640059993,73.3442708281966,NA,NA,NA
"55","SCBI","SCBI_045",800,3538.37934007847,4.42297417509809,44.2297417509809,20.787978622961,6.40405449179384,NA,NA
"56","SCBI","SCBI_049",800,23.0367013512617,0.0287958766890771,0.287958766890771,0.135340620438663,6.50702346674345,NA,NA
"57","SCBI","SCBI_050",800,1.58024041519426,0.00197530051899282,0.0197530051899282,0.00928391243926626,3.41685466455514,NA,NA
"58","SCBI","SCBI_051",800,20580.1331376057,25.7251664220071,257.251664220071,120.908282183433,5.70933390920434,NA,NA
"59","SCBI","SCBI_054",800,13198.5076576724,16.4981345720905,164.981345720905,77.5412324888251,3.58395863326615,NA,NA
"60","SCBI","SCBI_055",800,15627.1694436593,19.5339618045742,195.339618045742,91.8096204814985,5.33749304155869,NA,NA
"61","SCBI","SCBI_056",800,22781.2161036805,28.4765201296006,284.765201296006,133.839644609123,5.2872293406277,NA,NA
"62","SCBI","SCBI_057",800,15036.1175971464,18.795146996433,187.95146996433,88.3371908832353,3.12907608695652,NA,NA
"63","SCBI","SCBI_058",800,3341.2086387214,4.17651079840175,41.7651079840175,19.6296007524882,5.85099589691909,NA,NA
"64","SCBI","SCBI_063",800,15806.852161311,19.7585652016387,197.585652016387,92.8652564477021,2.267618053556,NA,NA
"65","SCBI","SCBI_066",800,7336.41452024664,9.1705181503083,91.705181503083,43.101435306449,3.45977109127555,NA,NA
"66","SCBI","SCBI_071",400,11092.3565932491,27.7308914831228,277.308914831228,130.335189970677,NA,NA,NA
"67","BLAN","BLAN_031",NA,NA,NA,NA,NA,1.31797581341779,8145.0693877551,81.450693877551
"68","BLAN","BLAN_032",NA,NA,NA,NA,NA,3.66222430175641,7601.07387755102,76.0107387755102
"69","BLAN","BLAN_033",NA,NA,NA,NA,NA,0.320596026490066,NA,NA
"70","BLAN","BLAN_034",NA,NA,NA,NA,NA,1.33746328822344,NA,NA
"71","BLAN","BLAN_035",NA,NA,NA,NA,NA,0.799527785775986,NA,NA
"72","BLAN","BLAN_036",NA,NA,NA,NA,NA,2.99376331701699,NA,NA
"73","BLAN","BLAN_037",NA,NA,NA,NA,NA,1.30687877915347,NA,NA
"74","BLAN","BLAN_038",NA,NA,NA,NA,NA,1.13900230348402,NA,NA
"75","BLAN","BLAN_039",NA,NA,NA,NA,NA,0.780040310970343,NA,NA
"76","BLAN","BLAN_040",NA,NA,NA,NA,NA,0.143990786063922,NA,NA
"77","BLAN","BLAN_042",NA,NA,NA,NA,NA,2.2386236682983,NA,NA
"78","BLAN","BLAN_043",NA,NA,NA,NA,NA,0.334805643535848,NA,NA
"79","BLAN","BLAN_044",NA,NA,NA,NA,NA,2.68426432479125,NA,NA
"80","BLAN","BLAN_045",NA,NA,NA,NA,NA,0.727938381802476,NA,NA
"81","BLAN","BLAN_046",NA,NA,NA,NA,NA,0.808188885689605,NA,NA
"82","BLAN","BLAN_048",NA,NA,NA,NA,NA,2.35879642959977,NA,NA
"83","BLAN","BLAN_049",NA,NA,NA,NA,NA,0.0856636913331414,NA,NA
"84","BLAN","BLAN_051",NA,NA,NA,NA,NA,0.20137057299165,NA,NA
"85","BLAN","BLAN_052",NA,NA,NA,NA,NA,7.58928879930895,NA,NA
"86","BLAN","BLAN_053",NA,NA,NA,NA,NA,3.78679527785776,NA,NA
"87","BLAN","BLAN_054",NA,NA,NA,NA,NA,0.906032248776274,NA,NA
"88","BLAN","BLAN_056",NA,NA,NA,NA,NA,3.20379498992226,NA,NA
"89","BLAN","BLAN_057",NA,NA,NA,NA,NA,8.31370860927152,NA,NA
"90","BLAN","BLAN_059",NA,NA,NA,NA,NA,0.51912467607256,NA,NA
"91","BLAN","BLAN_060",NA,NA,NA,NA,NA,0.351315865246185,NA,NA
"92","BLAN","BLAN_063",NA,NA,NA,NA,NA,2.07419809962568,NA,NA
"93","BLAN","BLAN_064",NA,NA,NA,NA,NA,0.692617333717247,NA,NA
"94","SERC","SERC_045",NA,NA,NA,NA,NA,3.05686078318457,NA,NA
"95","SERC","SERC_047",NA,NA,NA,NA,NA,4.16267348114022,NA,NA
"96","SERC","SERC_049",NA,NA,NA,NA,NA,5.44028721566369,NA,NA
"97","SERC","SERC_050",NA,NA,NA,NA,NA,5.62345594586813,NA,NA
"98","SERC","SERC_059",NA,NA,NA,NA,NA,3.49214871868701,NA,NA
"99","SCBI","SCBI_046",NA,NA,NA,NA,NA,9.49678328054516,NA,NA
"100","SCBI","SCBI_047",NA,NA,NA,NA,NA,3.70451482867838,NA,NA
"101","SCBI","SCBI_048",NA,NA,NA,NA,NA,4.84511853344851,NA,NA
"102","SCBI","SCBI_052",NA,NA,NA,NA,NA,6.09346722334197,NA,NA
"103","SCBI","SCBI_053",NA,NA,NA,NA,NA,6.19287251655629,NA,NA
"104","SCBI","SCBI_061",NA,NA,NA,NA,NA,3.87611287071696,NA,NA
"105","SCBI","SCBI_062",NA,NA,NA,NA,NA,4.07966563489778,NA,NA
"106","SCBI","SCBI_064",NA,NA,NA,NA,NA,3.35416318744601,NA,NA
"107","SCBI","SCBI_067",NA,NA,NA,NA,NA,3.21839126321418,NA,NA
"108","BLAN","BLAN_002",NA,NA,NA,NA,NA,NA,9709.6818367347,97.096818367347
"109","BLAN","BLAN_006",NA,NA,NA,NA,NA,NA,8705.88,87.0588
"110","BLAN","BLAN_008",NA,NA,NA,NA,NA,NA,6433.5,64.335
"111","BLAN","BLAN_010",NA,NA,NA,NA,NA,NA,6215.8,62.158
"112","BLAN","BLAN_012",NA,NA,NA,NA,NA,NA,6331.6,63.316
"113","BLAN","BLAN_016",NA,NA,NA,NA,NA,NA,5768.16,57.6816
"114","BLAN","BLAN_017",NA,NA,NA,NA,NA,NA,9199.97,91.9997
"115","BLAN","BLAN_019",NA,NA,NA,NA,NA,NA,13243.9,132.439
"116","BLAN","BLAN_020",NA,NA,NA,NA,NA,NA,8344.17448979592,83.4417448979592
"117","SERC","SERC_007",NA,NA,NA,NA,NA,NA,6760.59,67.6059
"118","SERC","SERC_009",NA,NA,NA,NA,NA,NA,8650.54,86.5054
"119","SERC","SERC_010",NA,NA,NA,NA,NA,NA,9593.77,95.9377
"120","SERC","SERC_020",NA,NA,NA,NA,NA,NA,5473.46,54.7346
"121","SERC","SERC_025",NA,NA,NA,NA,NA,NA,9822.18,98.2218
"122","SERC","SERC_026",NA,NA,NA,NA,NA,NA,8857.03,88.5703
"123","SERC","SERC_027",NA,NA,NA,NA,NA,NA,4581.97,45.8197
"124","SERC","SERC_028",NA,NA,NA,NA,NA,NA,9357,93.57
"125","SERC","SERC_029",NA,NA,NA,NA,NA,NA,7651.44,76.5144
"126","SERC","SERC_030",NA,NA,NA,NA,NA,NA,5749.63,57.4963
"127","SERC","SERC_068",NA,NA,NA,NA,NA,NA,7522.11,75.2211
"128","SCBI","SCBI_005",NA,NA,NA,NA,NA,NA,29414.788,294.14788
"129","SCBI","SCBI_006",NA,NA,NA,NA,NA,NA,8355.98,83.5598
"130","SCBI","SCBI_008",NA,NA,NA,NA,NA,NA,10099.52,100.9952
"131","SCBI","SCBI_014",NA,NA,NA,NA,NA,NA,8515.5,85.155
"132","SCBI","SCBI_022",NA,NA,NA,NA,NA,NA,10408.402,104.08402
"133","SCBI","SCBI_034",NA,NA,NA,NA,NA,NA,9924.28,99.2428
"134","SCBI","SCBI_035",NA,NA,NA,NA,NA,NA,7217.75,72.1775
"135","SCBI","SCBI_037",NA,NA,NA,NA,NA,NA,10739.8,107.398
"136","SCBI","SCBI_043",NA,NA,NA,NA,NA,NA,14794.844,147.94844
